loan_id,age,gender,annual_income,loan_amount,term_months,purpose,credit_score,employment_length,home_ownership,previous_defaults,dti,installment,default
282,72,Male,59914.0,26825.0,24,debt_consolidation,643.0,5-10,RENT,0,22.79,1117.71,1
283,61,Male,41656.0,5481.0,24,debt_consolidation,803.0,10+,RENT,0,18.13,228.38,0
284,53,Male,33404.0,10211.0,60,other,590.0,3-5,MORTGAGE,0,14.99,170.18,0
285,60,Female,59363.0,17945.0,60,car,596.0,10+,OWN,0,21.51,299.08,0
286,59,Male,62433.0,3899.0,60,debt_consolidation,636.0,5-10,MORTGAGE,1,13.41,64.98,1
287,38,Male,51807.0,24408.0,36,small_business,707.0,1-3,MORTGAGE,1,18.43,678.0,0
288,60,Female,103709.0,16174.0,24,car,692.0,1-3,OWN,0,7.19,673.92,0
289,21,Male,72465.0,24899.0,60,debt_consolidation,623.0,3-5,RENT,0,9.92,414.98,0
290,31,Male,82274.0,19341.0,24,car,656.0,5-10,MORTGAGE,0,30.77,805.88,1
291,48,Male,83071.0,15404.0,36,home_improvement,648.0,<1,MORTGAGE,0,22.89,427.89,0
292,45,Male,63139.0,13896.0,24,home_improvement,696.0,<1,RENT,0,20.02,579.0,0
293,70,Male,66560.0,8080.0,60,home_improvement,647.0,5-10,RENT,0,10.41,134.67,0
294,43,Male,34195.0,7545.0,12,debt_consolidation,797.0,10+,MORTGAGE,0,27.41,628.75,0
295,51,Female,79679.0,22998.0,24,debt_consolidation,660.0,5-10,RENT,0,7.25,958.25,1
296,50,Female,50001.0,21012.0,60,home_improvement,660.0,1-3,RENT,0,8.39,350.2,0
297,62,Male,40807.0,26107.0,24,debt_consolidation,729.0,1-3,MORTGAGE,0,10.89,1087.79,0
298,55,Male,99059.0,10089.0,60,small_business,717.0,10+,OWN,0,17.66,168.15,0
299,27,Male,20033.0,25103.0,24,education,759.0,10+,RENT,0,20.03,1045.96,1
300,36,Male,111572.0,13411.0,60,education,747.0,3-5,RENT,0,19.75,223.52,0
301,46,Male,109198.0,20219.0,36,home_improvement,664.0,<1,RENT,0,12.1,561.64,1
302,68,Female,53333.0,26624.0,36,car,760.0,5-10,RENT,0,22.63,739.56,1
303,72,Female,113556.0,33639.0,60,debt_consolidation,652.0,3-5,RENT,0,42.36,560.65,0
304,69,Female,33350.0,24652.0,36,debt_consolidation,603.0,10+,OTHER,0,0.0,684.78,0
305,22,Female,89823.0,16825.0,36,debt_consolidation,677.0,1-3,OWN,1,13.99,467.36,0
306,21,Male,60504.0,20049.0,24,other,707.0,3-5,RENT,0,8.74,835.38,0
307,68,Male,8000.0,26241.0,12,car,695.0,3-5,RENT,0,9.82,2186.75,0
308,32,Male,41070.0,21389.0,60,debt_consolidation,711.0,3-5,RENT,1,11.19,356.48,0
309,25,Male,54765.0,11407.0,12,small_business,625.0,10+,MORTGAGE,1,4.56,950.58,1
310,57,Female,83370.0,20533.0,24,home_improvement,722.0,5-10,OWN,0,11.07,855.54,0
311,52,Male,45688.0,26733.0,36,home_improvement,777.0,10+,RENT,0,19.54,742.58,0
312,29,Female,51806.0,31312.0,36,other,625.0,1-3,RENT,0,23.09,869.78,1
313,61,Male,76230.0,15559.0,24,small_business,743.0,3-5,OTHER,0,4.21,648.29,1
314,55,Female,74643.0,4949.0,60,car,707.0,1-3,MORTGAGE,0,31.61,82.48,1
315,39,Female,57248.0,1000.0,24,debt_consolidation,727.0,10+,MORTGAGE,0,1.27,41.67,0
316,68,Female,50915.0,22161.0,60,debt_consolidation,625.0,1-3,OWN,0,2.67,369.35,1
317,36,Female,88179.0,1199.0,60,car,690.0,1-3,MORTGAGE,0,21.09,19.98,0
318,23,Male,50746.0,17880.0,24,debt_consolidation,683.0,1-3,RENT,0,32.12,745.0,0
319,40,Female,24318.0,24699.0,60,home_improvement,678.0,5-10,MORTGAGE,0,25.25,411.65,1
320,44,Female,48168.0,13531.0,60,car,696.0,3-5,MORTGAGE,0,12.31,225.52,0
321,74,Female,76405.0,1537.0,60,debt_consolidation,717.0,1-3,OWN,0,27.22,25.62,0
322,53,Female,55521.0,3661.0,36,debt_consolidation,779.0,3-5,OWN,0,16.19,101.69,0
323,44,Female,44917.0,6722.0,24,small_business,751.0,5-10,RENT,0,6.23,280.08,0
324,72,Female,22356.0,13883.0,60,other,744.0,5-10,RENT,0,2.45,231.38,0
325,31,Male,55682.0,25837.0,60,debt_consolidation,773.0,<1,MORTGAGE,0,30.4,430.62,1
326,69,Female,66837.0,15106.0,12,other,694.0,5-10,OTHER,0,7.96,1258.83,0
327,28,Male,29778.0,34380.0,60,education,618.0,1-3,RENT,1,9.06,573.0,1
328,56,Male,54321.0,24368.0,60,car,693.0,10+,MORTGAGE,0,16.39,406.13,0
329,58,Male,27183.0,17659.0,24,car,711.0,1-3,RENT,0,6.67,735.79,0
330,60,Male,56137.0,14356.0,12,car,738.0,3-5,OWN,0,28.22,1196.33,0
331,40,Male,111765.0,10521.0,36,home_improvement,718.0,3-5,OWN,0,14.34,292.25,0
332,55,Male,65151.0,16344.0,60,education,668.0,3-5,MORTGAGE,0,19.06,272.4,0
333,68,Male,12553.0,19881.0,12,home_improvement,764.0,3-5,MORTGAGE,0,15.48,1656.75,0
334,45,Male,69934.0,17891.0,36,home_improvement,701.0,5-10,MORTGAGE,1,26.12,496.97,0
335,55,Male,99354.0,10513.0,60,debt_consolidation,665.0,3-5,OTHER,0,10.56,175.22,0
336,45,Female,18478.0,5713.0,12,debt_consolidation,558.0,3-5,OTHER,0,22.74,476.08,0
337,49,Female,28635.0,31763.0,36,other,712.0,10+,MORTGAGE,0,25.31,882.31,1
338,38,Female,67750.0,20708.0,12,debt_consolidation,599.0,3-5,RENT,0,16.54,1725.67,1
339,66,Female,57387.0,18200.0,36,other,610.0,1-3,MORTGAGE,0,24.06,505.56,0
340,38,Female,96335.0,19557.0,36,car,712.0,1-3,MORTGAGE,0,17.4,543.25,1
341,22,Male,54581.0,24912.0,24,other,713.0,5-10,MORTGAGE,0,27.16,1038.0,0
342,74,Female,84763.0,10789.0,60,education,602.0,1-3,OWN,1,4.21,179.82,0
343,55,Female,105843.0,13833.0,24,other,652.0,5-10,MORTGAGE,0,9.53,576.38,0
344,36,Male,33972.0,8227.0,36,home_improvement,675.0,10+,MORTGAGE,0,16.67,228.53,0
345,61,Male,82430.0,14935.0,60,education,737.0,3-5,OWN,0,0.21,248.92,0
346,56,Female,47974.0,8917.0,24,home_improvement,640.0,1-3,RENT,0,15.39,371.54,0
347,53,Male,8000.0,5943.0,12,debt_consolidation,734.0,5-10,MORTGAGE,0,15.33,495.25,0
348,24,Female,74291.0,1000.0,12,car,620.0,3-5,RENT,0,7.38,83.33,1
349,53,Male,77983.0,29922.0,24,small_business,591.0,<1,RENT,0,10.17,1246.75,1
350,34,Female,13523.0,11989.0,60,debt_consolidation,756.0,5-10,RENT,0,11.01,199.82,0
351,41,Male,46382.0,19381.0,60,education,781.0,5-10,RENT,0,21.19,323.02,0
352,68,Male,41310.0,15867.0,60,debt_consolidation,762.0,5-10,RENT,0,22.29,264.45,0
353,40,Male,84300.0,19475.0,60,home_improvement,729.0,5-10,MORTGAGE,0,9.26,324.58,0
354,28,Female,13524.0,1000.0,12,home_improvement,687.0,5-10,MORTGAGE,1,29.43,83.33,1
355,27,Female,63203.0,10771.0,24,debt_consolidation,719.0,3-5,MORTGAGE,0,23.03,448.79,1
356,23,Female,8000.0,25436.0,12,debt_consolidation,717.0,10+,OWN,0,7.7,2119.67,0
357,37,Male,71385.0,32488.0,12,home_improvement,805.0,10+,RENT,0,25.62,2707.33,1
358,53,Female,63754.0,11719.0,36,debt_consolidation,630.0,3-5,MORTGAGE,1,11.26,325.53,0
359,68,Male,44671.0,12757.0,24,education,640.0,1-3,MORTGAGE,1,25.09,531.54,0
360,32,Male,102849.0,24598.0,36,home_improvement,617.0,3-5,MORTGAGE,0,17.69,683.28,0
361,71,Male,8000.0,18967.0,12,debt_consolidation,775.0,10+,MORTGAGE,0,16.94,1580.58,0
362,42,Female,59455.0,15267.0,36,debt_consolidation,681.0,1-3,OWN,1,25.43,424.08,0
363,42,Male,95928.0,14419.0,12,car,630.0,3-5,MORTGAGE,0,19.03,1201.58,0
364,66,Male,63864.0,9866.0,36,other,545.0,1-3,OWN,0,20.9,274.06,1
365,50,Female,100982.0,9551.0,24,other,623.0,3-5,RENT,0,11.53,397.96,1
366,58,Female,46483.0,16188.0,24,debt_consolidation,697.0,3-5,OTHER,1,19.67,674.5,0
367,58,Male,54985.0,17850.0,24,debt_consolidation,558.0,5-10,RENT,0,11.88,743.75,0
368,65,Male,96998.0,18318.0,12,debt_consolidation,617.0,<1,RENT,0,13.72,1526.5,1
369,71,Male,86837.0,8831.0,24,car,683.0,10+,RENT,0,15.75,367.96,0
370,74,Male,131978.0,26993.0,12,home_improvement,665.0,5-10,RENT,0,17.1,2249.42,0
371,28,Female,63085.0,1000.0,60,debt_consolidation,597.0,10+,MORTGAGE,0,15.29,16.67,1
372,47,Male,66007.0,19767.0,12,debt_consolidation,624.0,1-3,RENT,0,14.14,1647.25,0
373,47,Female,46158.0,10141.0,60,other,663.0,10+,RENT,0,21.3,169.02,0
374,54,Female,53878.0,7207.0,36,other,705.0,5-10,RENT,0,17.62,200.19,1
375,41,Male,92342.0,12077.0,36,debt_consolidation,720.0,1-3,OWN,0,21.31,335.47,1
376,50,Female,59992.0,1000.0,60,debt_consolidation,672.0,1-3,RENT,0,33.8,16.67,1
377,53,Male,35781.0,18188.0,36,other,770.0,<1,OTHER,0,27.76,505.22,0
378,48,Male,48718.0,29530.0,24,home_improvement,646.0,3-5,MORTGAGE,0,13.67,1230.42,0
379,67,Male,57290.0,9201.0,12,other,606.0,10+,OWN,0,13.39,766.75,0
380,53,Male,37725.0,36158.0,60,home_improvement,554.0,1-3,RENT,0,17.82,602.63,0
381,25,Male,46261.0,7252.0,12,car,724.0,10+,MORTGAGE,0,28.9,604.33,0
382,68,Male,30006.0,11191.0,36,debt_consolidation,674.0,3-5,MORTGAGE,0,24.43,310.86,0
383,39,Female,47322.0,27238.0,60,other,577.0,5-10,MORTGAGE,0,27.38,453.97,0
384,24,Female,94986.0,4226.0,36,education,698.0,5-10,MORTGAGE,0,10.49,117.39,0
385,55,Female,61452.0,12960.0,24,debt_consolidation,742.0,5-10,MORTGAGE,0,19.95,540.0,0
386,69,Male,133840.0,30471.0,24,car,698.0,3-5,RENT,0,35.61,1269.62,1
387,37,Female,37084.0,4390.0,12,debt_consolidation,635.0,3-5,OWN,1,13.59,365.83,1
388,64,Female,74565.0,20315.0,36,home_improvement,601.0,10+,RENT,0,13.26,564.31,0
389,48,Female,66666.0,19595.0,36,other,697.0,5-10,RENT,2,11.68,544.31,0
390,50,Female,79513.0,1000.0,36,home_improvement,683.0,5-10,MORTGAGE,0,28.98,27.78,0
391,49,Female,41818.0,9460.0,24,education,849.0,3-5,OWN,1,5.88,394.17,0
392,66,Male,48946.0,36433.0,24,other,611.0,1-3,RENT,0,14.58,1518.04,0
393,73,Female,72218.0,17014.0,60,home_improvement,707.0,<1,MORTGAGE,0,22.1,283.57,0
394,26,Male,44860.0,18455.0,12,other,642.0,10+,RENT,0,15.11,1537.92,0
395,55,Female,8000.0,17141.0,24,debt_consolidation,633.0,5-10,OTHER,0,17.57,714.21,0
396,61,Male,99314.0,33385.0,12,debt_consolidation,603.0,10+,RENT,0,21.38,2782.08,0
397,57,Male,86643.0,6236.0,24,debt_consolidation,752.0,5-10,RENT,1,21.42,259.83,0
398,44,Male,47486.0,8894.0,60,small_business,751.0,<1,RENT,0,21.55,148.23,1
399,49,Female,66550.0,14003.0,12,debt_consolidation,741.0,3-5,RENT,0,22.59,1166.92,1
400,69,Male,90205.0,20002.0,36,other,649.0,1-3,OWN,0,21.65,555.61,0
401,66,Male,100327.0,16383.0,24,other,715.0,10+,RENT,0,29.05,682.62,1
402,73,Female,63128.0,16638.0,36,home_improvement,768.0,1-3,RENT,0,10.26,462.17,0
403,51,Female,42439.0,10030.0,60,car,520.0,5-10,RENT,0,19.14,167.17,0
404,55,Male,103928.0,20464.0,24,car,716.0,5-10,OWN,0,6.88,852.67,1
405,53,Male,62842.0,1000.0,12,small_business,743.0,5-10,RENT,0,9.21,83.33,0
406,72,Female,55584.0,10072.0,24,home_improvement,727.0,10+,MORTGAGE,0,21.26,419.67,1
407,41,Female,67896.0,7609.0,36,debt_consolidation,622.0,5-10,OWN,0,16.96,211.36,0
408,52,Male,94642.0,5089.0,36,other,619.0,3-5,RENT,0,18.42,141.36,1
409,43,Female,58836.0,1000.0,60,debt_consolidation,701.0,3-5,RENT,0,27.75,16.67,1
410,53,Male,89580.0,17093.0,12,debt_consolidation,683.0,<1,RENT,0,23.59,1424.42,1
411,23,Female,53744.0,18866.0,60,car,740.0,10+,MORTGAGE,1,12.9,314.43,0
412,38,Female,78272.0,18931.0,12,other,740.0,1-3,MORTGAGE,0,15.52,1577.58,1
413,45,Male,31557.0,23472.0,12,debt_consolidation,644.0,3-5,OWN,0,23.48,1956.0,0
414,62,Male,92088.0,25039.0,36,car,571.0,3-5,MORTGAGE,1,2.73,695.53,0
415,51,Female,39719.0,1000.0,60,home_improvement,590.0,3-5,OWN,0,11.01,16.67,1
416,74,Female,73779.0,20678.0,24,car,608.0,5-10,MORTGAGE,0,18.9,861.58,1
417,23,Male,15403.0,16642.0,24,debt_consolidation,646.0,5-10,MORTGAGE,0,20.57,693.42,0
418,60,Female,60744.0,16542.0,36,small_business,700.0,1-3,MORTGAGE,0,21.72,459.5,1
419,66,Female,65644.0,13885.0,60,debt_consolidation,658.0,1-3,RENT,0,24.84,231.42,0
420,44,Male,39560.0,10046.0,60,small_business,598.0,10+,OWN,0,29.18,167.43,0
421,70,Female,56707.0,19751.0,24,small_business,721.0,3-5,OWN,0,19.41,822.96,1
422,52,Female,67863.0,6177.0,60,other,660.0,1-3,OWN,0,11.07,102.95,1
423,67,Female,76898.0,24926.0,24,debt_consolidation,635.0,5-10,RENT,0,17.38,1038.58,0
424,42,Male,63004.0,10521.0,36,small_business,627.0,1-3,MORTGAGE,0,12.24,292.25,0
425,43,Male,99973.0,1000.0,24,debt_consolidation,700.0,1-3,RENT,0,14.69,41.67,0
426,22,Male,94748.0,16013.0,12,debt_consolidation,662.0,1-3,RENT,0,19.39,1334.42,0
427,47,Female,59081.0,4403.0,60,home_improvement,640.0,1-3,RENT,0,33.69,73.38,0
428,62,Female,20090.0,4216.0,36,debt_consolidation,600.0,10+,MORTGAGE,0,18.92,117.11,0
429,22,Female,45388.0,21154.0,12,debt_consolidation,640.0,3-5,RENT,0,7.09,1762.83,1
430,46,Female,8000.0,23412.0,60,small_business,696.0,5-10,RENT,1,9.44,390.2,0
431,37,Male,54506.0,14019.0,36,car,720.0,5-10,RENT,0,32.17,389.42,0
432,60,Female,102053.0,1000.0,24,debt_consolidation,742.0,1-3,MORTGAGE,0,31.31,41.67,1
433,53,Male,83730.0,19783.0,36,car,634.0,1-3,RENT,0,7.07,549.53,1
434,29,Female,62505.0,12124.0,36,debt_consolidation,578.0,1-3,RENT,0,32.53,336.78,1
435,63,Male,38176.0,27404.0,24,other,718.0,3-5,RENT,0,25.2,1141.83,0
436,74,Female,63669.0,32704.0,60,home_improvement,690.0,10+,RENT,0,0.71,545.07,1
437,68,Female,123937.0,1462.0,36,debt_consolidation,585.0,1-3,MORTGAGE,0,20.48,40.61,0
438,59,Female,104631.0,37253.0,60,debt_consolidation,730.0,3-5,MORTGAGE,0,8.64,620.88,0
439,49,Male,55491.0,1000.0,36,debt_consolidation,482.0,10+,RENT,0,8.52,27.78,0
440,62,Male,15542.0,10155.0,36,debt_consolidation,611.0,10+,RENT,1,17.94,282.08,0
441,46,Female,126243.0,24237.0,12,home_improvement,794.0,5-10,RENT,0,12.77,2019.75,0
442,55,Female,38135.0,8505.0,36,other,850.0,3-5,OWN,2,13.9,236.25,0
443,70,Male,75902.0,7680.0,60,education,744.0,5-10,RENT,1,32.51,128.0,1
444,45,Female,13238.0,1000.0,12,car,657.0,3-5,RENT,0,15.06,83.33,1
445,44,Male,50307.0,2979.0,36,debt_consolidation,705.0,10+,OWN,0,13.14,82.75,0
446,33,Male,13116.0,7671.0,12,debt_consolidation,538.0,3-5,RENT,0,14.41,639.25,1
447,27,Female,25143.0,21970.0,60,debt_consolidation,649.0,10+,MORTGAGE,0,33.11,366.17,0
448,56,Female,32259.0,30107.0,60,debt_consolidation,567.0,5-10,RENT,0,23.99,501.78,1
449,65,Female,74310.0,8173.0,36,debt_consolidation,758.0,3-5,OWN,0,19.02,227.03,0
450,40,Female,57117.0,11393.0,12,car,735.0,5-10,RENT,0,22.27,949.42,1
451,21,Male,141368.0,6055.0,36,education,723.0,1-3,RENT,0,9.7,168.19,0
452,28,Male,94014.0,1246.0,60,debt_consolidation,736.0,3-5,MORTGAGE,1,38.56,20.77,1
453,66,Male,94665.0,1270.0,60,debt_consolidation,642.0,10+,RENT,0,16.17,21.17,1
454,36,Male,75110.0,3520.0,12,debt_consolidation,677.0,3-5,MORTGAGE,0,32.69,293.33,0
455,34,Female,68282.0,14549.0,60,debt_consolidation,633.0,5-10,RENT,0,22.66,242.48,0
456,32,Male,95672.0,9344.0,12,education,683.0,5-10,RENT,1,18.33,778.67,0
457,71,Male,8000.0,11605.0,60,debt_consolidation,673.0,10+,MORTGAGE,0,19.82,193.42,0
458,43,Male,41334.0,18571.0,60,car,706.0,3-5,MORTGAGE,0,17.95,309.52,0
459,35,Male,19185.0,14167.0,60,debt_consolidation,603.0,10+,OWN,0,24.45,236.12,1
460,48,Male,8000.0,4519.0,36,home_improvement,681.0,10+,RENT,0,19.1,125.53,0
461,54,Female,36939.0,23615.0,36,home_improvement,680.0,1-3,MORTGAGE,0,13.53,655.97,1
462,22,Female,25566.0,1000.0,60,home_improvement,693.0,5-10,MORTGAGE,0,20.56,16.67,1
463,52,Female,95826.0,8035.0,36,car,615.0,5-10,MORTGAGE,0,22.03,223.19,0
464,43,Female,62749.0,30500.0,24,other,637.0,3-5,MORTGAGE,0,19.02,1270.83,0
465,42,Male,8000.0,18065.0,60,debt_consolidation,622.0,3-5,MORTGAGE,0,8.54,301.08,0
466,71,Female,69421.0,1000.0,24,car,816.0,<1,RENT,0,6.98,41.67,1
467,45,Male,29634.0,1000.0,36,debt_consolidation,764.0,5-10,RENT,0,18.24,27.78,1
468,42,Male,61869.0,11941.0,24,other,675.0,3-5,RENT,0,9.8,497.54,0
469,42,Female,71812.0,10620.0,12,other,711.0,5-10,OWN,0,26.04,885.0,1
470,69,Male,37486.0,21382.0,36,debt_consolidation,787.0,1-3,RENT,0,12.04,593.94,0
471,72,Female,66521.0,25177.0,36,other,792.0,<1,OWN,0,23.32,699.36,0
472,62,Male,72062.0,10359.0,24,small_business,708.0,10+,RENT,0,11.43,431.62,0
473,26,Female,55072.0,14052.0,24,other,622.0,1-3,MORTGAGE,0,23.19,585.5,1
474,35,Male,38411.0,5707.0,24,small_business,765.0,1-3,RENT,0,16.93,237.79,0
475,74,Male,60094.0,13579.0,60,debt_consolidation,696.0,5-10,RENT,0,25.7,226.32,0
476,63,Female,55815.0,5775.0,24,small_business,656.0,5-10,OTHER,0,19.47,240.62,0
477,57,Male,69496.0,15219.0,60,small_business,727.0,<1,MORTGAGE,0,15.96,253.65,1
478,53,Male,52087.0,9362.0,12,debt_consolidation,635.0,3-5,RENT,1,20.57,780.17,0
479,28,Male,24239.0,20631.0,60,small_business,573.0,5-10,OWN,0,8.3,343.85,1
480,73,Female,54930.0,24445.0,36,car,769.0,5-10,MORTGAGE,0,29.63,679.03,0
481,64,Female,69800.0,26645.0,24,other,711.0,10+,MORTGAGE,0,14.17,1110.21,0
482,64,Male,65554.0,15325.0,12,car,738.0,<1,MORTGAGE,0,17.18,1277.08,0
483,25,Female,56672.0,20464.0,60,home_improvement,551.0,10+,RENT,0,13.71,341.07,1
484,59,Female,45402.0,10504.0,60,other,709.0,10+,RENT,0,23.86,175.07,0
485,24,Female,43850.0,7432.0,60,car,700.0,10+,RENT,0,21.8,123.87,1
486,26,Female,46964.0,2693.0,36,debt_consolidation,656.0,10+,RENT,0,29.45,74.81,1
487,65,Male,92285.0,18227.0,12,debt_consolidation,656.0,1-3,MORTGAGE,0,10.58,1518.92,0
488,52,Female,31564.0,1000.0,24,small_business,645.0,10+,RENT,1,14.0,41.67,0
489,72,Male,62730.0,22857.0,24,debt_consolidation,790.0,5-10,RENT,0,14.06,952.38,0
490,50,Male,22260.0,11771.0,12,other,739.0,1-3,MORTGAGE,0,25.71,980.92,0
491,67,Female,82942.0,12366.0,36,other,662.0,5-10,RENT,1,21.1,343.5,1
492,55,Female,43916.0,21066.0,36,debt_consolidation,635.0,5-10,RENT,0,7.71,585.17,1
493,60,Male,35232.0,1000.0,60,debt_consolidation,678.0,5-10,RENT,0,27.41,16.67,0
494,72,Male,66463.0,13002.0,12,car,679.0,10+,MORTGAGE,1,14.31,1083.5,0
495,36,Female,8000.0,29206.0,24,debt_consolidation,607.0,5-10,MORTGAGE,0,14.34,1216.92,0
496,33,Male,21016.0,12445.0,24,home_improvement,757.0,1-3,OWN,0,20.54,518.54,1
497,70,Male,70827.0,3092.0,60,home_improvement,662.0,1-3,OWN,0,23.64,51.53,1
498,62,Male,90438.0,11881.0,60,education,685.0,3-5,RENT,1,22.37,198.02,1
499,50,Male,73528.0,26780.0,24,other,737.0,3-5,MORTGAGE,0,12.39,1115.83,0
500,39,Female,64183.0,8114.0,36,home_improvement,790.0,5-10,RENT,0,19.1,225.39,0
501,37,Male,132312.0,1141.0,36,car,688.0,1-3,MORTGAGE,0,30.04,31.69,0
502,39,Female,74742.0,10798.0,36,debt_consolidation,580.0,3-5,RENT,0,17.34,299.94,0
503,48,Male,28665.0,2357.0,24,other,722.0,1-3,RENT,0,24.33,98.21,1
504,46,Female,90740.0,1000.0,36,debt_consolidation,691.0,1-3,RENT,1,7.95,27.78,1
505,57,Female,40769.0,21783.0,12,home_improvement,643.0,5-10,MORTGAGE,0,24.48,1815.25,1
506,46,Female,38753.0,24432.0,60,debt_consolidation,707.0,1-3,RENT,1,14.69,407.2,1
507,73,Female,18572.0,18771.0,24,debt_consolidation,635.0,10+,RENT,0,14.51,782.12,0
508,43,Female,47658.0,23041.0,36,home_improvement,572.0,5-10,RENT,0,16.95,640.03,0
509,29,Male,23115.0,11343.0,36,debt_consolidation,689.0,3-5,OTHER,0,13.55,315.08,0
510,32,Female,76723.0,27166.0,60,home_improvement,614.0,3-5,MORTGAGE,0,18.81,452.77,0
511,73,Female,56238.0,9345.0,12,debt_consolidation,661.0,5-10,RENT,0,18.06,778.75,0
512,21,Male,19171.0,15005.0,36,home_improvement,721.0,5-10,RENT,0,5.98,416.81,0
513,21,Male,57569.0,7407.0,60,debt_consolidation,533.0,10+,RENT,1,12.88,123.45,0
514,67,Female,89815.0,2381.0,24,education,654.0,1-3,RENT,0,26.34,99.21,0
515,54,Female,108668.0,9277.0,36,car,613.0,10+,RENT,0,13.0,257.69,1
516,52,Male,8000.0,35063.0,12,debt_consolidation,575.0,10+,RENT,0,15.28,2921.92,1
517,74,Male,36650.0,28800.0,60,debt_consolidation,682.0,10+,OTHER,0,25.4,480.0,0
518,68,Female,21319.0,21976.0,12,debt_consolidation,644.0,1-3,RENT,0,37.48,1831.33,0
519,45,Male,70607.0,11143.0,36,home_improvement,723.0,1-3,RENT,1,3.54,309.53,0
520,60,Female,17733.0,10939.0,24,debt_consolidation,709.0,5-10,RENT,0,15.28,455.79,0
521,65,Female,91777.0,30420.0,24,debt_consolidation,719.0,10+,MORTGAGE,0,25.06,1267.5,0
522,73,Female,96111.0,15201.0,36,car,545.0,1-3,RENT,0,22.78,422.25,1
523,21,Male,84544.0,22116.0,36,education,689.0,5-10,RENT,0,11.37,614.33,1
524,36,Female,38481.0,10017.0,36,debt_consolidation,692.0,1-3,RENT,0,19.59,278.25,1
525,59,Female,40370.0,12324.0,24,debt_consolidation,593.0,10+,RENT,0,12.58,513.5,0
526,25,Female,46301.0,22026.0,36,debt_consolidation,671.0,10+,OWN,0,11.31,611.83,0
527,42,Male,93152.0,8381.0,24,home_improvement,696.0,1-3,RENT,0,6.44,349.21,1
528,49,Male,9059.0,18134.0,12,debt_consolidation,682.0,<1,RENT,0,7.6,1511.17,1
529,23,Female,71584.0,8697.0,60,car,723.0,3-5,MORTGAGE,0,18.76,144.95,0
530,32,Male,31997.0,19592.0,60,debt_consolidation,712.0,3-5,RENT,2,19.02,326.53,0
531,46,Male,47417.0,8427.0,12,home_improvement,724.0,3-5,OTHER,0,8.18,702.25,1
532,36,Male,82084.0,30773.0,24,education,586.0,10+,OTHER,0,13.19,1282.21,1
533,71,Female,14537.0,14422.0,12,other,629.0,10+,MORTGAGE,0,18.81,1201.83,1
534,57,Male,51668.0,21970.0,60,car,651.0,3-5,OTHER,0,23.05,366.17,0
535,42,Male,56135.0,14814.0,60,debt_consolidation,668.0,1-3,RENT,0,32.02,246.9,1
536,49,Male,58878.0,10488.0,36,small_business,566.0,3-5,RENT,0,26.06,291.33,1
537,34,Female,56905.0,20169.0,60,education,667.0,5-10,OWN,0,29.63,336.15,1
538,48,Male,76700.0,25384.0,60,debt_consolidation,731.0,5-10,MORTGAGE,0,29.21,423.07,0
539,25,Male,46440.0,1965.0,60,car,584.0,1-3,MORTGAGE,0,6.77,32.75,0
540,67,Male,70961.0,16179.0,60,other,573.0,1-3,RENT,0,23.94,269.65,0
541,69,Female,69895.0,14027.0,60,small_business,765.0,5-10,MORTGAGE,0,6.9,233.78,1
542,50,Male,68582.0,16888.0,24,home_improvement,706.0,5-10,RENT,0,24.06,703.67,1
543,66,Male,75835.0,27185.0,12,home_improvement,815.0,5-10,RENT,0,17.05,2265.42,0
544,72,Male,68462.0,22346.0,60,debt_consolidation,689.0,1-3,MORTGAGE,0,24.51,372.43,0
545,25,Female,57310.0,25410.0,24,home_improvement,671.0,1-3,RENT,0,17.74,1058.75,1
546,32,Female,21932.0,17368.0,24,education,627.0,1-3,MORTGAGE,0,24.83,723.67,1
547,36,Female,100716.0,11097.0,12,other,844.0,10+,RENT,0,19.24,924.75,0
548,46,Female,110839.0,1000.0,60,debt_consolidation,763.0,3-5,MORTGAGE,0,25.28,16.67,0
549,46,Male,49218.0,27738.0,36,home_improvement,713.0,3-5,OWN,0,8.42,770.5,0
550,68,Female,73692.0,1000.0,24,debt_consolidation,700.0,1-3,MORTGAGE,0,12.87,41.67,0
551,41,Male,43572.0,29288.0,36,small_business,599.0,3-5,RENT,0,9.05,813.56,1
552,59,Female,38393.0,21668.0,60,small_business,680.0,3-5,MORTGAGE,0,14.43,361.13,0
553,56,Male,61659.0,32717.0,36,home_improvement,602.0,10+,OWN,0,18.16,908.81,1
554,53,Male,144224.0,17391.0,36,small_business,658.0,10+,RENT,1,18.02,483.08,0
555,50,Female,107860.0,19503.0,24,car,687.0,10+,MORTGAGE,0,2.35,812.62,0
556,57,Male,103366.0,13333.0,24,small_business,692.0,3-5,RENT,1,19.56,555.54,1
557,43,Female,75563.0,15682.0,36,debt_consolidation,608.0,5-10,MORTGAGE,0,27.46,435.61,1
558,30,Male,32474.0,8477.0,60,car,716.0,10+,RENT,0,21.4,141.28,0
559,74,Male,91104.0,13943.0,60,car,673.0,1-3,RENT,0,7.54,232.38,0
560,25,Female,8000.0,7381.0,36,debt_consolidation,733.0,3-5,RENT,0,22.35,205.03,0
561,56,Female,71726.0,15416.0,24,debt_consolidation,721.0,3-5,RENT,0,22.92,642.33,0
562,54,Female,92936.0,14769.0,60,other,766.0,3-5,OWN,0,11.04,246.15,1
563,72,Male,64545.0,14818.0,24,debt_consolidation,624.0,3-5,MORTGAGE,1,21.71,617.42,1
